"Sample","Quant","Temps","Temperature","CO","CO2"
"BDCV02",2.98,3710,806,0,0
"BDCV02",2.98,3711,807,0,0
"BDCV02",2.98,3712,807,3,0
"BDCV02",2.98,3713,807,0,0
"BDCV02",2.98,3714,807,0,0
"BDCV02",2.98,3715,807,0,0
"BDCV02",2.98,3716,807,0,0
"BDCV02",2.98,3717,807,0,0
"BDCV02",2.98,3718,808,0,0
"BDCV02",2.98,3719,808,0,0
"BDCV02",2.98,3720,808,0,0
"BDCV02",2.98,3721,808,0,0
"BDCV02",2.98,3722,808,0,0
"BDCV02",2.98,3723,808,0,0
"BDCV02",2.98,3724,808,0,0
"BDCV02",2.98,3725,809,0,0
"BDCV02",2.98,3726,809,3,0
"BDCV02",2.98,3727,809,0,0
"BDCV02",2.98,3728,809,0,0
"BDCV02",2.98,3729,809,0,0
"BDCV02",2.98,3730,809,0,0
"BDCV02",2.98,3731,809,0,0
"BDCV02",2.98,3732,810,0,0
"BDCV02",2.98,3733,810,0,0
"BDCV02",2.98,3734,810,0,0
"BDCV02",2.98,3735,810,0,0
"BDCV02",2.98,3736,811,0,0
"BDCV02",2.98,3737,811,0,0
"BDCV02",2.98,3738,811,0,0
"BDCV02",2.98,3739,811,0,0
"BDCV02",2.98,3740,811,3,0
"BDCV02",2.98,3741,811,0,0
"BDCV02",2.98,3742,812,0,0
"BDCV02",2.98,3743,812,0,0
"BDCV02",2.98,3744,812,0,0
"BDCV02",2.98,3745,812,0,0
"BDCV02",2.98,3746,812,0,0
"BDCV02",2.98,3747,812,0,0
"BDCV02",2.98,3748,813,0,0
"BDCV02",2.98,3749,813,0,0
"BDCV02",2.98,3750,813,0,0
"BDCV02",2.98,3751,813,0,0
"BDCV02",2.98,3752,813,0,0
"BDCV02",2.98,3753,813,0,0
"BDCV02",2.98,3754,814,0,0
"BDCV02",2.98,3755,814,0,0
"BDCV02",2.98,3756,814,0,0
"BDCV02",2.98,3757,814,0,0
"BDCV02",2.98,3758,814,0,0
"BDCV02",2.98,3759,815,0,0
"BDCV02",2.98,3760,815,0,0
"BDCV02",2.98,3761,815,0,0
"BDCV02",2.98,3762,815,0,0
"BDCV02",2.98,3763,815,0,0
"BDCV02",2.98,3764,816,0,0
"BDCV02",2.98,3765,816,0,0
"BDCV02",2.98,3766,816,0,0
"BDCV02",2.98,3767,816,0,0
"BDCV02",2.98,3768,816,0,0
"BDCV02",2.98,3769,816,0,0
"BDCV02",2.98,3770,817,0,0
"BDCV02",2.98,3771,817,0,0
"BDCV02",2.98,3772,817,0,0
"BDCV02",2.98,3773,817,0,0
"BDCV02",2.98,3774,817,0,0
"BDCV02",2.98,3775,817,0,0
"BDCV02",2.98,3776,817,0,0
"BDCV02",2.98,3777,817,0,0
"BDCV02",2.98,3778,818,0,0
"BDCV02",2.98,3779,818,0,0
"BDCV02",2.98,3780,818,0,0
"BDCV02",2.98,3781,818,0,0
"BDCV02",2.98,3782,818,0,0
"BDCV02",2.98,3783,818,0,0
"BDCV02",2.98,3784,818,0,0
"BDCV02",2.98,3785,819,0,0
"BDCV02",2.98,3786,819,0,0
"BDCV02",2.98,3787,819,0,0
"BDCV02",2.98,3788,819,0,0
"BDCV02",2.98,3789,819,0,0
"BDCV02",2.98,3790,820,0,0
"BDCV02",2.98,3791,820,0,0
"BDCV02",2.98,3792,820,0,0
"BDCV02",2.98,3793,820,0,0
"BDCV02",2.98,3794,820,0,0
"BDCV02",2.98,3795,820,0,0
"BDCV02",2.98,3796,821,0,0
"BDCV02",2.98,3797,821,0,0
"BDCV02",2.98,3798,821,0,0
"BDCV02",2.98,3799,821,0,0
"BDCV02",2.98,3800,821,0,0
"BDCV02",2.98,3801,821,0,0
"BDCV02",2.98,3802,821,0,0
"BDCV02",2.98,3803,822,0,0
"BDCV02",2.98,3804,822,0,0
"BDCV02",2.98,3805,822,0,0
"BDCV02",2.98,3806,822,0,0
"BDCV02",2.98,3807,822,0,0
"BDCV02",2.98,3808,822,0,0
"BDCV02",2.98,3809,823,0,0
"BDCV02",2.98,3810,823,0,0
"BDCV02",2.98,3811,823,3,0
"BDCV02",2.98,3812,823,0,0
"BDCV02",2.98,3813,824,0,0
"BDCV02",2.98,3814,824,0,0
"BDCV02",2.98,3815,824,0,0
"BDCV02",2.98,3816,824,0,0
"BDCV02",2.98,3817,824,0,0
"BDCV02",2.98,3818,824,0,0
"BDCV02",2.98,3819,824,3,0
"BDCV02",2.98,3820,825,0,0
"BDCV02",2.98,3821,825,0,0
"BDCV02",2.98,3822,825,0,0
"BDCV02",2.98,3823,825,0,0
"BDCV02",2.98,3824,825,0,0
"BDCV02",2.98,3825,825,0,0
"BDCV02",2.98,3826,826,0,0
"BDCV02",2.98,3827,826,0,0
"BDCV02",2.98,3828,826,0,0
"BDCV02",2.98,3829,826,0,0
"BDCV02",2.98,3830,826,0,0
"BDCV02",2.98,3831,826,0,0
"BDCV02",2.98,3832,826,0,0
"BDCV02",2.98,3833,827,0,0
"BDCV02",2.98,3834,827,0,0
"BDCV02",2.98,3835,827,0,0
"BDCV02",2.98,3836,827,0,0
"BDCV02",2.98,3837,827,0,0
"BDCV02",2.98,3838,827,0,0
"BDCV02",2.98,3839,828,3,0
"BDCV02",2.98,3840,828,0,0
"BDCV02",2.98,3841,828,0,0
"BDCV02",2.98,3842,828,0,0
"BDCV02",2.98,3843,828,0,0
"BDCV02",2.98,3844,829,0,0
"BDCV02",2.98,3845,829,0,0
"BDCV02",2.98,3846,829,0,0
"BDCV02",2.98,3847,829,0,0
"BDCV02",2.98,3848,829,0,0
"BDCV02",2.98,3849,829,0,0
"BDCV02",2.98,3850,829,0,0
"BDCV02",2.98,3851,830,0,0
"BDCV02",2.98,3852,830,0,0
"BDCV02",2.98,3853,830,0,0
"BDCV02",2.98,3854,830,0,0
"BDCV02",2.98,3855,830,0,0
"BDCV02",2.98,3856,830,0,0
"BDCV02",2.98,3857,830,0,0
"BDCV02",2.98,3858,831,0,0
"BDCV02",2.98,3859,831,0,0
"BDCV02",2.98,3860,831,0,0
"BDCV02",2.98,3861,831,3,0
"BDCV02",2.98,3862,831,3,0
"BDCV02",2.98,3863,832,0,0
"BDCV02",2.98,3864,832,0,0
"BDCV02",2.98,3865,832,0,0
"BDCV02",2.98,3866,832,0,0
"BDCV02",2.98,3867,832,0,0
"BDCV02",2.98,3868,833,0,0
"BDCV02",2.98,3869,833,0,0
"BDCV02",2.98,3870,833,0,0
"BDCV02",2.98,3871,833,0,0
"BDCV02",2.98,3872,833,3,0
"BDCV02",2.98,3873,834,3,0
"BDCV02",2.98,3874,834,0,0
"BDCV02",2.98,3875,834,0,0
"BDCV02",2.98,3876,834,0,0
"BDCV02",2.98,3877,834,0,0
"BDCV02",2.98,3878,834,0,0
"BDCV02",2.98,3879,834,0,0
"BDCV02",2.98,3880,835,0,0
"BDCV02",2.98,3881,835,0,0
"BDCV02",2.98,3882,835,0,0
"BDCV02",2.98,3883,835,0,0
"BDCV02",2.98,3884,835,0,0
"BDCV02",2.98,3885,835,0,0
"BDCV02",2.98,3886,835,0,0
"BDCV02",2.98,3887,836,0,0
"BDCV02",2.98,3888,836,0,0
"BDCV02",2.98,3889,836,0,0
"BDCV02",2.98,3890,836,0,0
"BDCV02",2.98,3891,836,0,0
"BDCV02",2.98,3892,837,0,0
"BDCV02",2.98,3893,837,0,0
"BDCV02",2.98,3894,837,0,0
"BDCV02",2.98,3895,837,0,0
"BDCV02",2.98,3896,837,0,0
"BDCV02",2.98,3897,837,0,0
"BDCV02",2.98,3898,838,0,0
"BDCV02",2.98,3899,838,0,0
"BDCV02",2.98,3900,838,0,0
"BDCV02",2.98,3901,838,0,0
"BDCV02",2.98,3902,838,0,0
"BDCV02",2.98,3903,838,0,0
"BDCV02",2.98,3904,838,0,0
"BDCV02",2.98,3905,839,0,0
"BDCV02",2.98,3906,839,0,0
"BDCV02",2.98,3907,839,0,0
"BDCV02",2.98,3908,839,0,0
"BDCV02",2.98,3909,839,0,0
"BDCV02",2.98,3910,839,0,0
"BDCV02",2.98,3911,840,0,0
"BDCV02",2.98,3912,840,0,0
"BDCV02",2.98,3913,840,0,0
"BDCV02",2.98,3914,840,0,0
"BDCV02",2.98,3915,840,0,0
"BDCV02",2.98,3916,840,0,0
"BDCV02",2.98,3917,840,0,0
"BDCV02",2.98,3918,841,0,0
"BDCV02",2.98,3919,841,3,0
"BDCV02",2.98,3920,841,3,0
"BDCV02",2.98,3921,841,0,0
"BDCV02",2.98,3922,841,0,0
"BDCV02",2.98,3923,842,0,0
"BDCV02",2.98,3924,842,0,0
"BDCV02",2.98,3925,842,0,0
"BDCV02",2.98,3926,842,0,0
"BDCV02",2.98,3927,842,0,0
"BDCV02",2.98,3928,842,0,0
"BDCV02",2.98,3929,843,0,0
"BDCV02",2.98,3930,843,0,0
"BDCV02",2.98,3931,843,0,0
"BDCV02",2.98,3932,843,0,0
"BDCV02",2.98,3933,843,0,0
"BDCV02",2.98,3934,843,0,0
"BDCV02",2.98,3935,843,0,0
"BDCV02",2.98,3936,844,0,0
"BDCV02",2.98,3937,844,0,0
"BDCV02",2.98,3938,844,0,0
"BDCV02",2.98,3939,844,0,0
"BDCV02",2.98,3940,844,0,0
"BDCV02",2.98,3941,844,3,0
"BDCV02",2.98,3942,845,3,0
"BDCV02",2.98,3943,845,0,0
"BDCV02",2.98,3944,845,0,0
"BDCV02",2.98,3945,845,0,0
"BDCV02",2.98,3946,845,0,0
"BDCV02",2.98,3947,846,0,0
"BDCV02",2.98,3948,846,0,0
"BDCV02",2.98,3949,846,0,0
"BDCV02",2.98,3950,846,0,0
"BDCV02",2.98,3951,846,0,0
"BDCV02",2.98,3952,846,0,0
"BDCV02",2.98,3953,847,0,0
"BDCV02",2.98,3954,847,0,0
"BDCV02",2.98,3955,847,0,0
"BDCV02",2.98,3956,847,0,0
"BDCV02",2.98,3957,847,0,0
"BDCV02",2.98,3958,847,0,0
"BDCV02",2.98,3959,847,0,0
"BDCV02",2.98,3960,848,0,0
"BDCV02",2.98,3961,848,0,0
"BDCV02",2.98,3962,848,0,0
"BDCV02",2.98,3963,848,0,0
"BDCV02",2.98,3964,848,0,0
"BDCV02",2.98,3965,848,0,0
"BDCV02",2.98,3966,848,0,0
"BDCV02",2.98,3967,848,0,0
"BDCV02",2.98,3968,848,0,0
"BDCV02",2.98,3969,848,0,0
"BDCV02",2.98,3970,848,0,0
"BDCV02",2.98,3971,848,0,0
"BDCV02",2.98,3972,848,0,0
"BDCV02",2.98,3973,848,0,0
"BDCV02",2.98,3974,848,0,0
"BDCV02",2.98,3975,848,0,0
"BDCV02",2.98,3976,849,0,0
"BDCV02",2.98,3977,848,0,0
"BDCV02",2.98,3978,848,0,0
"BDCV02",2.98,3979,848,0,0
"BDCV02",2.98,3980,848,0,0
"BDCV02",2.98,3981,848,3,0
"BDCV02",2.98,3982,848,0,0
"BDCV02",2.98,3983,848,0,0
"BDCV02",2.98,3984,848,0,0
"BDCV02",2.98,3985,848,0,0
"BDCV02",2.98,3986,848,0,0
"BDCV02",2.98,3987,848,0,0
"BDCV02",2.98,3988,848,0,0
"BDCV02",2.98,3989,848,0,0
"BDCV02",2.98,3990,848,3,0
"BDCV02",2.98,3991,848,3,0
"BDCV02",2.98,3992,848,0,0
"BDCV02",2.98,3993,848,0,0
"BDCV02",2.98,3994,848,0,0
"BDCV02",2.98,3995,848,0,0
"BDCV02",2.98,3996,848,0,0
"BDCV02",2.98,3997,848,0,0
"BDCV02",2.98,3998,848,0,0
"BDCV02",2.98,3999,848,0,0
"BDCV02",2.98,4000,848,3,0
"BDCV02",2.98,4001,848,0,0
"BDCV02",2.98,4002,848,0,0
"BDCV02",2.98,4003,848,0,0
"BDCV02",2.98,4004,848,0,0
"BDCV02",2.98,4005,848,0,0
"BDCV02",2.98,4006,848,0,0
"BDCV02",2.98,4007,848,0,0
"BDCV02",2.98,4008,848,0,0
"BDCV02",2.98,4009,848,0,0
"BDCV02",2.98,4010,848,0,0
"BDCV02",2.98,4011,848,0,0
"BDCV02",2.98,4012,848,0,0
"BDCV02",2.98,4013,848,0,0
"BDCV02",2.98,4014,849,0,0
"BDCV02",2.98,4015,849,3,0
"BDCV02",2.98,4016,849,3,0
"BDCV02",2.98,4017,849,10,0
"BDCV02",2.98,4018,849,0,0
"BDCV02",2.98,4019,849,0,0
"BDCV02",2.98,4020,849,0,0
"BDCV02",2.98,4021,849,0,0
"BDCV02",2.98,4022,849,0,0
"BDCV02",2.98,4023,849,0,0
"BDCV02",2.98,4024,848,0,0
"BDCV02",2.98,4025,849,0,0
"BDCV02",2.98,4026,849,0,0
"BDCV02",2.98,4027,849,0,0
"BDCV02",2.98,4028,849,0,0
"BDCV02",2.98,4029,848,0,0
"BDCV02",2.98,4030,848,0,0
"BDCV02",2.98,4031,848,0,0
"BDCV02",2.98,4032,848,3,0
"BDCV02",2.98,4033,848,0,0
"BDCV02",2.98,4034,848,0,0
"BDCV02",2.98,4035,848,0,0
"BDCV02",2.98,4036,848,0,0
"BDCV02",2.98,4037,848,0,0
"BDCV02",2.98,4038,848,0,0
"BDCV02",2.98,4039,848,3,0
"BDCV02",2.98,4040,848,3,0
"BDCV02",2.98,4041,849,0,0
"BDCV02",2.98,4042,848,0,0
"BDCV02",2.98,4043,849,0,0
"BDCV02",2.98,4044,848,0,0
"BDCV02",2.98,4045,849,0,0
"BDCV02",2.98,4046,849,0,0
"BDCV02",2.98,4047,849,0,0
"BDCV02",2.98,4048,849,0,0
"BDCV02",2.98,4049,849,0,0
"BDCV02",2.98,4050,849,0,0
"BDCV02",2.98,4051,849,0,0
"BDCV02",2.98,4052,849,0,0
"BDCV02",2.98,4053,849,3,0
"BDCV02",2.98,4054,849,6,0
"BDCV02",2.98,4055,849,3,0
"BDCV02",2.98,4056,848,0,0
"BDCV02",2.98,4057,848,6,0
"BDCV02",2.98,4058,849,3,0
"BDCV02",2.98,4059,848,0,0
"BDCV02",2.98,4060,848,0,0
"BDCV02",2.98,4061,848,0,0
"BDCV02",2.98,4062,848,0,0
"BDCV02",2.98,4063,848,0,0
"BDCV02",2.98,4064,848,0,0
"BDCV02",2.98,4065,848,0,0
"BDCV02",2.98,4066,849,0,0
"BDCV02",2.98,4067,849,0,0
"BDCV02",2.98,4068,849,0,0
"BDCV02",2.98,4069,849,0,0
"BDCV02",2.98,4070,849,6,0
"BDCV02",2.98,4071,849,3,0
"BDCV02",2.98,4072,849,0,0
"BDCV02",2.98,4073,849,3,0
"BDCV02",2.98,4074,849,0,0
"BDCV02",2.98,4075,849,3,0
"BDCV02",2.98,4076,849,0,0
"BDCV02",2.98,4077,849,0,0
"BDCV02",2.98,4078,849,0,0
"BDCV02",2.98,4079,849,0,0
"BDCV02",2.98,4080,849,0,0
"BDCV02",2.98,4081,849,0,0
"BDCV02",2.98,4082,849,0,0
"BDCV02",2.98,4083,849,0,0
"BDCV02",2.98,4084,849,0,0
"BDCV02",2.98,4085,849,0,0
"BDCV02",2.98,4086,849,0,0
"BDCV02",2.98,4087,849,0,0
"BDCV02",2.98,4088,849,0,0
"BDCV02",2.98,4089,849,3,0
"BDCV02",2.98,4090,849,3,0
"BDCV02",2.98,4091,849,3,0
"BDCV02",2.98,4092,849,0,0
"BDCV02",2.98,4093,849,0,0
"BDCV02",2.98,4094,849,0,0
"BDCV02",2.98,4095,849,0,0
"BDCV02",2.98,4096,849,0,0
"BDCV02",2.98,4097,849,0,0
"BDCV02",2.98,4098,849,0,0
"BDCV02",2.98,4099,849,0,0
"BDCV02",2.98,4100,849,0,0
"BDCV02",2.98,4101,849,0,0
"BDCV02",2.98,4102,849,0,0
"BDCV02",2.98,4103,849,0,0
"BDCV02",2.98,4104,849,0,0
"BDCV02",2.98,4105,849,0,0
"BDCV02",2.98,4106,849,0,0
"BDCV02",2.98,4107,849,0,0
"BDCV02",2.98,4108,849,0,0
"BDCV02",2.98,4109,849,0,0
"BDCV02",2.98,4110,849,0,0
"BDCV02",2.98,4111,849,0,0
"BDCV02",2.98,4112,849,0,0
"BDCV02",2.98,4113,849,0,0
"BDCV02",2.98,4114,849,0,0
"BDCV02",2.98,4115,849,0,0
"BDCV02",2.98,4116,849,0,0
"BDCV02",2.98,4117,849,0,0
"BDCV02",2.98,4118,849,0,0
"BDCV02",2.98,4119,849,0,0
"BDCV02",2.98,4120,849,0,0
"BDCV02",2.98,4121,849,0,0
"BDCV02",2.98,4122,849,3,0
"BDCV02",2.98,4123,849,6,0
"BDCV02",2.98,4124,849,0,0
"BDCV02",2.98,4125,849,0,0
"BDCV02",2.98,4126,849,0,0
"BDCV02",2.98,4127,849,0,0
"BDCV02",2.98,4128,849,0,0
"BDCV02",2.98,4129,849,0,0
"BDCV02",2.98,4130,849,0,0
"BDCV02",2.98,4131,849,0,0
"BDCV02",2.98,4132,849,0,0
"BDCV02",2.98,4133,849,0,0
"BDCV02",2.98,4134,849,0,0
"BDCV02",2.98,4135,849,0,0
"BDCV02",2.98,4136,849,0,0
"BDCV02",2.98,4137,849,0,0
"BDCV02",2.98,4138,849,0,0
"BDCV02",2.98,4139,849,3,0
"BDCV02",2.98,4140,849,0,0
"BDCV02",2.98,4141,849,0,0
"BDCV02",2.98,4142,849,0,0
"BDCV02",2.98,4143,849,0,0
"BDCV02",2.98,4144,849,0,0
"BDCV02",2.98,4145,849,0,0
"BDCV02",2.98,4146,849,0,0
"BDCV02",2.98,4147,849,0,0
"BDCV02",2.98,4148,849,0,0
"BDCV02",2.98,4149,849,0,0
"BDCV02",2.98,4150,849,0,0
"BDCV02",2.98,4151,849,0,0
"BDCV02",2.98,4152,849,0,0
"BDCV02",2.98,4153,849,0,0
"BDCV02",2.98,4154,849,3,0
"BDCV02",2.98,4155,849,0,0
"BDCV02",2.98,4156,849,0,0
"BDCV02",2.98,4157,849,0,0
"BDCV02",2.98,4158,849,0,0
"BDCV02",2.98,4159,849,0,0
"BDCV02",2.98,4160,849,0,0
"BDCV02",2.98,4161,849,0,0
"BDCV02",2.98,4162,849,0,0
"BDCV02",2.98,4163,849,0,0
"BDCV02",2.98,4164,849,0,0
"BDCV02",2.98,4165,849,0,0
"BDCV02",2.98,4166,849,0,0
"BDCV02",2.98,4167,849,0,0
"BDCV02",2.98,4168,849,3,0
"BDCV02",2.98,4169,849,0,0
"BDCV02",2.98,4170,849,0,0
"BDCV02",2.98,4171,849,3,0
"BDCV02",2.98,4172,849,3,0
"BDCV02",2.98,4173,849,3,0
"BDCV02",2.98,4174,849,3,0
"BDCV02",2.98,4175,849,6,0
"BDCV02",2.98,4176,849,0,0
"BDCV02",2.98,4177,849,0,0
"BDCV02",2.98,4178,849,0,0
"BDCV02",2.98,4179,849,0,0
"BDCV02",2.98,4180,849,3,0
"BDCV02",2.98,4181,849,0,0
"BDCV02",2.98,4182,849,0,0
"BDCV02",2.98,4183,849,0,0
"BDCV02",2.98,4184,849,0,0
"BDCV02",2.98,4185,849,0,0
"BDCV02",2.98,4186,849,0,0
"BDCV02",2.98,4187,849,0,0
"BDCV02",2.98,4188,849,0,0
"BDCV02",2.98,4189,849,0,0
"BDCV02",2.98,4190,849,0,0
"BDCV02",2.98,4191,849,3,0
"BDCV02",2.98,4192,849,3,0
"BDCV02",2.98,4193,849,0,0
"BDCV02",2.98,4194,849,0,0
"BDCV02",2.98,4195,849,0,0
"BDCV02",2.98,4196,849,0,0
"BDCV02",2.98,4197,849,0,0
"BDCV02",2.98,4198,849,0,0
"BDCV02",2.98,4199,849,0,0
"BDCV02",2.98,4200,849,0,0
"BDCV02",2.98,4201,849,0,0
"BDCV02",2.98,4202,849,0,0
"BDCV02",2.98,4203,849,0,0
"BDCV02",2.98,4204,849,0,0
"BDCV02",2.98,4205,849,0,0
"BDCV02",2.98,4206,849,0,0
"BDCV02",2.98,4207,849,0,0
"BDCV02",2.98,4208,849,0,0
"BDCV02",2.98,4209,849,0,0
"BDCV02",2.98,4210,849,0,0
"BDCV02",2.98,4211,849,0,0
"BDCV02",2.98,4212,849,0,0
"BDCV02",2.98,4213,849,0,0
"BDCV02",2.98,4214,849,0,0
"BDCV02",2.98,4215,849,0,0
"BDCV02",2.98,4216,849,0,0
"BDCV02",2.98,4217,849,3,0
"BDCV02",2.98,4218,849,0,0
"BDCV02",2.98,4219,849,0,0
"BDCV02",2.98,4220,849,0,0
"BDCV02",2.98,4221,849,0,0
"BDCV02",2.98,4222,849,0,0
"BDCV02",2.98,4223,849,0,0
"BDCV02",2.98,4224,849,0,0
"BDCV02",2.98,4225,849,0,0
"BDCV02",2.98,4226,849,0,0
"BDCV02",2.98,4227,849,0,0
"BDCV02",2.98,4228,849,0,0
"BDCV02",2.98,4229,849,0,0
"BDCV02",2.98,4230,849,0,0
"BDCV02",2.98,4231,849,0,0
"BDCV02",2.98,4232,849,0,0
"BDCV02",2.98,4233,849,0,0
"BDCV02",2.98,4234,849,0,0
"BDCV02",2.98,4235,849,0,0
"BDCV02",2.98,4236,849,0,0
"BDCV02",2.98,4237,849,0,0
"BDCV02",2.98,4238,849,0,0
"BDCV02",2.98,4239,849,0,0
"BDCV02",2.98,4240,849,0,0
"BDCV02",2.98,4241,849,0,0
"BDCV02",2.98,4242,849,3,0
"BDCV02",2.98,4243,849,3,0
"BDCV02",2.98,4244,849,0,0
"BDCV02",2.98,4245,849,0,0
"BDCV02",2.98,4246,849,0,0
"BDCV02",2.98,4247,849,0,0
"BDCV02",2.98,4248,849,0,0
"BDCV02",2.98,4249,849,0,0
"BDCV02",2.98,4250,849,3,0
"BDCV02",2.98,4251,849,0,0
"BDCV02",2.98,4252,849,0,0
"BDCV02",2.98,4253,849,0,0
"BDCV02",2.98,4254,849,0,0
"BDCV02",2.98,4255,849,0,0
"BDCV02",2.98,4256,849,0,0
"BDCV02",2.98,4257,849,0,0
"BDCV02",2.98,4258,849,3,0
"BDCV02",2.98,4259,849,0,0
"BDCV02",2.98,4260,849,0,0
"BDCV02",2.98,4261,849,0,0
"BDCV02",2.98,4262,849,0,0
"BDCV02",2.98,4263,849,3,0
"BDCV02",2.98,4264,849,3,0
"BDCV02",2.98,4265,849,0,0
"BDCV02",2.98,4266,849,0,0
"BDCV02",2.98,4267,849,0,0
"BDCV02",2.98,4268,849,0,0
"BDCV02",2.98,4269,849,0,0
"BDCV02",2.98,4270,848,0,0
"BDCV02",2.98,4271,848,0,0
"BDCV02",2.98,4272,847,0,0
"BDCV02",2.98,4273,847,0,0
"BDCV02",2.98,4274,846,0,0
"BDCV02",2.98,4275,846,0,0
"BDCV02",2.98,4276,845,0,0
"BDCV02",2.98,4277,845,0,0
"BDCV02",2.98,4278,844,0,0
"BDCV02",2.98,4279,843,0,0
"BDCV02",2.98,4280,843,0,0
"BDCV02",2.98,4281,842,0,0
"BDCV02",2.98,4282,841,0,0
"BDCV02",2.98,4283,840,0,0
"BDCV02",2.98,4284,839,0,0
"BDCV02",2.98,4285,838,0,0
"BDCV02",2.98,4286,838,0,0
"BDCV02",2.98,4287,837,0,0
"BDCV02",2.98,4288,836,0,0
"BDCV02",2.98,4289,835,0,0
"BDCV02",2.98,4290,834,0,0
"BDCV02",2.98,4291,833,0,0
"BDCV02",2.98,4292,831,0,0
"BDCV02",2.98,4293,830,3,0
"BDCV02",2.98,4294,829,0,0
"BDCV02",2.98,4295,828,0,0
"BDCV02",2.98,4296,827,0,0
"BDCV02",2.98,4297,826,0,0
"BDCV02",2.98,4298,825,3,0
"BDCV02",2.98,4299,824,3,0
"BDCV02",2.98,4300,822,0,0
"BDCV02",2.98,4301,821,3,0
"BDCV02",2.98,4302,820,0,0
"BDCV02",2.98,4303,819,0,0
"BDCV02",2.98,4304,818,0,0
"BDCV02",2.98,4305,817,0,0
"BDCV02",2.98,4306,816,3,0
"BDCV02",2.98,4307,814,3,0
"BDCV02",2.98,4308,813,0,0
"BDCV02",2.98,4309,812,3,0
"BDCV02",2.98,4310,811,0,0
"BDCV02",2.98,4311,809,0,0
"BDCV02",2.98,4312,808,0,0
"BDCV02",2.98,4313,807,3,0
"BDCV02",2.98,4314,806,0,0
"BDCV02",2.98,4315,805,0,0
"BDCV02",2.98,4316,803,0,0
"BDCV02",2.98,4317,802,0,0
"BDCV02",2.98,4318,801,0,0
"BDCV02",2.98,4319,800,0,0
"BDCV02",2.98,4320,799,3,0
"BDCV02",2.98,4321,797,0,0
"BDCV02",2.98,4322,796,0,0
"BDCV02",2.98,4323,795,0,0
"BDCV02",2.98,4324,794,3,0
"BDCV02",2.98,4325,792,3,0
"BDCV02",2.98,4326,791,0,0
"BDCV02",2.98,4327,790,0,0
"BDCV02",2.98,4328,789,0,0
"BDCV02",2.98,4329,788,0,0
"BDCV02",2.98,4330,787,0,0
"BDCV02",2.98,4331,785,0,0
"BDCV02",2.98,4332,784,0,0
"BDCV02",2.98,4333,783,0,0
"BDCV02",2.98,4334,782,0,0
"BDCV02",2.98,4335,780,0,0
"BDCV02",2.98,4336,779,0,0
"BDCV02",2.98,4337,778,0,0
"BDCV02",2.98,4338,777,0,0
"BDCV02",2.98,4339,775,0,0
"BDCV02",2.98,4340,774,0,0
"BDCV02",2.98,4341,773,0,0
"BDCV02",2.98,4342,772,0,0
"BDCV02",2.98,4343,770,0,0
"BDCV02",2.98,4344,769,0,0
"BDCV02",2.98,4345,768,3,0
"BDCV02",2.98,4346,767,0,0
"BDCV02",2.98,4347,766,0,0
"BDCV02",2.98,4348,765,0,0
"BDCV02",2.98,4349,763,0,0
"BDCV02",2.98,4350,762,0,0
"BDCV02",2.98,4351,761,0,0
"BDCV02",2.98,4352,760,0,0
"BDCV02",2.98,4353,758,0,0
"BDCV02",2.98,4354,757,3,0
"BDCV02",2.98,4355,756,0,0
"BDCV02",2.98,4356,755,0,0
"BDCV02",2.98,4357,754,0,0
"BDCV02",2.98,4358,753,0,0
"BDCV02",2.98,4359,751,0,0
"BDCV02",2.98,4360,750,0,0
"BDCV02",2.98,4361,749,0,0
"BDCV02",2.98,4362,748,0,0
"BDCV02",2.98,4363,747,0,0
"BDCV02",2.98,4364,746,0,0
"BDCV02",2.98,4365,744,3,0
"BDCV02",2.98,4366,743,0,0
"BDCV02",2.98,4367,742,0,0
"BDCV02",2.98,4368,741,0,0
"BDCV02",2.98,4369,740,3,0
"BDCV02",2.98,4370,739,3,0
"BDCV02",2.98,4371,737,3,0
"BDCV02",2.98,4372,736,3,0
"BDCV02",2.98,4373,735,0,0
"BDCV02",2.98,4374,734,0,0
"BDCV02",2.98,4375,733,3,0
"BDCV02",2.98,4376,732,0,0
"BDCV02",2.98,4377,731,0,0
"BDCV02",2.98,4378,729,0,0
"BDCV02",2.98,4379,728,0,0
"BDCV02",2.98,4380,727,0,0
"BDCV02",2.98,4381,726,0,0
"BDCV02",2.98,4382,725,0,0
"BDCV02",2.98,4383,724,0,0
"BDCV02",2.98,4384,723,0,0
"BDCV02",2.98,4385,722,0,0
"BDCV02",2.98,4386,721,0,0
"BDCV02",2.98,4387,720,0,0
"BDCV02",2.98,4388,719,0,0
"BDCV02",2.98,4389,718,0,0
"BDCV02",2.98,4390,717,3,0
"BDCV02",2.98,4391,715,0,0
"BDCV02",2.98,4392,714,0,0
"BDCV02",2.98,4393,713,0,0
"BDCV02",2.98,4394,712,0,0
"BDCV02",2.98,4395,711,0,0
"BDCV02",2.98,4396,710,0,0
"BDCV02",2.98,4397,709,0,0
"BDCV02",2.98,4398,708,0,0
"BDCV02",2.98,4399,707,3,0
"BDCV02",2.98,4400,706,3,0
"BDCV02",2.98,4401,705,3,0
"BDCV02",2.98,4402,704,0,0
"BDCV02",2.98,4403,703,0,0
"BDCV02",2.98,4404,702,0,0
"BDCV02",2.98,4405,701,0,0
"BDCV02",2.98,4406,700,0,0
"BDCV02",2.98,4407,698,0,0
